chapter,rank_in_chapter,hts8,api_hts_number,country_code,entry_date,example_payload
86,17,86071906,8607.19.06,CA,2026-01-15,"{""htsNumber"":""8607.19.06"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,17,86071906,8607.19.06,EU,2026-01-15,"{""htsNumber"":""8607.19.06"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,17,86071906,8607.19.06,JP,2026-01-15,"{""htsNumber"":""8607.19.06"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,17,86071906,8607.19.06,RU,2026-01-15,"{""htsNumber"":""8607.19.06"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,18,86071912,8607.19.12,CN,2026-01-15,"{""htsNumber"":""8607.19.12"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,18,86071912,8607.19.12,CA,2026-01-15,"{""htsNumber"":""8607.19.12"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,18,86071912,8607.19.12,EU,2026-01-15,"{""htsNumber"":""8607.19.12"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,18,86071912,8607.19.12,JP,2026-01-15,"{""htsNumber"":""8607.19.12"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,18,86071912,8607.19.12,RU,2026-01-15,"{""htsNumber"":""8607.19.12"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,19,86071915,8607.19.15,CN,2026-01-15,"{""htsNumber"":""8607.19.15"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,19,86071915,8607.19.15,CA,2026-01-15,"{""htsNumber"":""8607.19.15"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,19,86071915,8607.19.15,EU,2026-01-15,"{""htsNumber"":""8607.19.15"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,19,86071915,8607.19.15,JP,2026-01-15,"{""htsNumber"":""8607.19.15"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,19,86071915,8607.19.15,RU,2026-01-15,"{""htsNumber"":""8607.19.15"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,20,86071930,8607.19.30,CN,2026-01-15,"{""htsNumber"":""8607.19.30"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,20,86071930,8607.19.30,CA,2026-01-15,"{""htsNumber"":""8607.19.30"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,20,86071930,8607.19.30,EU,2026-01-15,"{""htsNumber"":""8607.19.30"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,20,86071930,8607.19.30,JP,2026-01-15,"{""htsNumber"":""8607.19.30"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
86,20,86071930,8607.19.30,RU,2026-01-15,"{""htsNumber"":""8607.19.30"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,1,87011001,8701.10.01,CN,2026-01-15,"{""htsNumber"":""8701.10.01"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,1,87011001,8701.10.01,CA,2026-01-15,"{""htsNumber"":""8701.10.01"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,1,87011001,8701.10.01,EU,2026-01-15,"{""htsNumber"":""8701.10.01"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,1,87011001,8701.10.01,JP,2026-01-15,"{""htsNumber"":""8701.10.01"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,1,87011001,8701.10.01,RU,2026-01-15,"{""htsNumber"":""8701.10.01"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,2,87012100,8701.21.00,CN,2026-01-15,"{""htsNumber"":""8701.21.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,2,87012100,8701.21.00,CA,2026-01-15,"{""htsNumber"":""8701.21.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,2,87012100,8701.21.00,EU,2026-01-15,"{""htsNumber"":""8701.21.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,2,87012100,8701.21.00,JP,2026-01-15,"{""htsNumber"":""8701.21.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,2,87012100,8701.21.00,RU,2026-01-15,"{""htsNumber"":""8701.21.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,3,87012200,8701.22.00,CN,2026-01-15,"{""htsNumber"":""8701.22.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,3,87012200,8701.22.00,CA,2026-01-15,"{""htsNumber"":""8701.22.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,3,87012200,8701.22.00,EU,2026-01-15,"{""htsNumber"":""8701.22.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,3,87012200,8701.22.00,JP,2026-01-15,"{""htsNumber"":""8701.22.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,3,87012200,8701.22.00,RU,2026-01-15,"{""htsNumber"":""8701.22.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,4,87012300,8701.23.00,CN,2026-01-15,"{""htsNumber"":""8701.23.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,4,87012300,8701.23.00,CA,2026-01-15,"{""htsNumber"":""8701.23.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,4,87012300,8701.23.00,EU,2026-01-15,"{""htsNumber"":""8701.23.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,4,87012300,8701.23.00,JP,2026-01-15,"{""htsNumber"":""8701.23.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,4,87012300,8701.23.00,RU,2026-01-15,"{""htsNumber"":""8701.23.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,5,87012400,8701.24.00,CN,2026-01-15,"{""htsNumber"":""8701.24.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,5,87012400,8701.24.00,CA,2026-01-15,"{""htsNumber"":""8701.24.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,5,87012400,8701.24.00,EU,2026-01-15,"{""htsNumber"":""8701.24.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,5,87012400,8701.24.00,JP,2026-01-15,"{""htsNumber"":""8701.24.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,5,87012400,8701.24.00,RU,2026-01-15,"{""htsNumber"":""8701.24.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,6,87012900,8701.29.00,CN,2026-01-15,"{""htsNumber"":""8701.29.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,6,87012900,8701.29.00,CA,2026-01-15,"{""htsNumber"":""8701.29.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,6,87012900,8701.29.00,EU,2026-01-15,"{""htsNumber"":""8701.29.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,6,87012900,8701.29.00,JP,2026-01-15,"{""htsNumber"":""8701.29.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,6,87012900,8701.29.00,RU,2026-01-15,"{""htsNumber"":""8701.29.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,7,87013010,8701.30.10,CN,2026-01-15,"{""htsNumber"":""8701.30.10"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,7,87013010,8701.30.10,CA,2026-01-15,"{""htsNumber"":""8701.30.10"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,7,87013010,8701.30.10,EU,2026-01-15,"{""htsNumber"":""8701.30.10"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,7,87013010,8701.30.10,JP,2026-01-15,"{""htsNumber"":""8701.30.10"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,7,87013010,8701.30.10,RU,2026-01-15,"{""htsNumber"":""8701.30.10"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,8,87013050,8701.30.50,CN,2026-01-15,"{""htsNumber"":""8701.30.50"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,8,87013050,8701.30.50,CA,2026-01-15,"{""htsNumber"":""8701.30.50"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,8,87013050,8701.30.50,EU,2026-01-15,"{""htsNumber"":""8701.30.50"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,8,87013050,8701.30.50,JP,2026-01-15,"{""htsNumber"":""8701.30.50"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,8,87013050,8701.30.50,RU,2026-01-15,"{""htsNumber"":""8701.30.50"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,9,87019110,8701.91.10,CN,2026-01-15,"{""htsNumber"":""8701.91.10"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,9,87019110,8701.91.10,CA,2026-01-15,"{""htsNumber"":""8701.91.10"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,9,87019110,8701.91.10,EU,2026-01-15,"{""htsNumber"":""8701.91.10"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,9,87019110,8701.91.10,JP,2026-01-15,"{""htsNumber"":""8701.91.10"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,9,87019110,8701.91.10,RU,2026-01-15,"{""htsNumber"":""8701.91.10"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,10,87019150,8701.91.50,CN,2026-01-15,"{""htsNumber"":""8701.91.50"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,10,87019150,8701.91.50,CA,2026-01-15,"{""htsNumber"":""8701.91.50"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,10,87019150,8701.91.50,EU,2026-01-15,"{""htsNumber"":""8701.91.50"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,10,87019150,8701.91.50,JP,2026-01-15,"{""htsNumber"":""8701.91.50"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,10,87019150,8701.91.50,RU,2026-01-15,"{""htsNumber"":""8701.91.50"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,11,87019210,8701.92.10,CN,2026-01-15,"{""htsNumber"":""8701.92.10"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,11,87019210,8701.92.10,CA,2026-01-15,"{""htsNumber"":""8701.92.10"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,11,87019210,8701.92.10,EU,2026-01-15,"{""htsNumber"":""8701.92.10"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,11,87019210,8701.92.10,JP,2026-01-15,"{""htsNumber"":""8701.92.10"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,11,87019210,8701.92.10,RU,2026-01-15,"{""htsNumber"":""8701.92.10"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,12,87019250,8701.92.50,CN,2026-01-15,"{""htsNumber"":""8701.92.50"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,12,87019250,8701.92.50,CA,2026-01-15,"{""htsNumber"":""8701.92.50"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,12,87019250,8701.92.50,EU,2026-01-15,"{""htsNumber"":""8701.92.50"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,12,87019250,8701.92.50,JP,2026-01-15,"{""htsNumber"":""8701.92.50"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,12,87019250,8701.92.50,RU,2026-01-15,"{""htsNumber"":""8701.92.50"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,13,87019310,8701.93.10,CN,2026-01-15,"{""htsNumber"":""8701.93.10"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,13,87019310,8701.93.10,CA,2026-01-15,"{""htsNumber"":""8701.93.10"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,13,87019310,8701.93.10,EU,2026-01-15,"{""htsNumber"":""8701.93.10"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,13,87019310,8701.93.10,JP,2026-01-15,"{""htsNumber"":""8701.93.10"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,13,87019310,8701.93.10,RU,2026-01-15,"{""htsNumber"":""8701.93.10"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,14,87019350,8701.93.50,CN,2026-01-15,"{""htsNumber"":""8701.93.50"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,14,87019350,8701.93.50,CA,2026-01-15,"{""htsNumber"":""8701.93.50"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,14,87019350,8701.93.50,EU,2026-01-15,"{""htsNumber"":""8701.93.50"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,14,87019350,8701.93.50,JP,2026-01-15,"{""htsNumber"":""8701.93.50"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,14,87019350,8701.93.50,RU,2026-01-15,"{""htsNumber"":""8701.93.50"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,15,87019410,8701.94.10,CN,2026-01-15,"{""htsNumber"":""8701.94.10"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,15,87019410,8701.94.10,CA,2026-01-15,"{""htsNumber"":""8701.94.10"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,15,87019410,8701.94.10,EU,2026-01-15,"{""htsNumber"":""8701.94.10"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,15,87019410,8701.94.10,JP,2026-01-15,"{""htsNumber"":""8701.94.10"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,15,87019410,8701.94.10,RU,2026-01-15,"{""htsNumber"":""8701.94.10"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,16,87019450,8701.94.50,CN,2026-01-15,"{""htsNumber"":""8701.94.50"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,16,87019450,8701.94.50,CA,2026-01-15,"{""htsNumber"":""8701.94.50"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,16,87019450,8701.94.50,EU,2026-01-15,"{""htsNumber"":""8701.94.50"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,16,87019450,8701.94.50,JP,2026-01-15,"{""htsNumber"":""8701.94.50"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,16,87019450,8701.94.50,RU,2026-01-15,"{""htsNumber"":""8701.94.50"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,17,87019510,8701.95.10,CN,2026-01-15,"{""htsNumber"":""8701.95.10"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,17,87019510,8701.95.10,CA,2026-01-15,"{""htsNumber"":""8701.95.10"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,17,87019510,8701.95.10,EU,2026-01-15,"{""htsNumber"":""8701.95.10"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,17,87019510,8701.95.10,JP,2026-01-15,"{""htsNumber"":""8701.95.10"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,17,87019510,8701.95.10,RU,2026-01-15,"{""htsNumber"":""8701.95.10"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,18,87019550,8701.95.50,CN,2026-01-15,"{""htsNumber"":""8701.95.50"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,18,87019550,8701.95.50,CA,2026-01-15,"{""htsNumber"":""8701.95.50"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,18,87019550,8701.95.50,EU,2026-01-15,"{""htsNumber"":""8701.95.50"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,18,87019550,8701.95.50,JP,2026-01-15,"{""htsNumber"":""8701.95.50"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,18,87019550,8701.95.50,RU,2026-01-15,"{""htsNumber"":""8701.95.50"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,19,87021031,8702.10.31,CN,2026-01-15,"{""htsNumber"":""8702.10.31"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,19,87021031,8702.10.31,CA,2026-01-15,"{""htsNumber"":""8702.10.31"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,19,87021031,8702.10.31,EU,2026-01-15,"{""htsNumber"":""8702.10.31"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,19,87021031,8702.10.31,JP,2026-01-15,"{""htsNumber"":""8702.10.31"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,19,87021031,8702.10.31,RU,2026-01-15,"{""htsNumber"":""8702.10.31"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,20,87021061,8702.10.61,CN,2026-01-15,"{""htsNumber"":""8702.10.61"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,20,87021061,8702.10.61,CA,2026-01-15,"{""htsNumber"":""8702.10.61"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,20,87021061,8702.10.61,EU,2026-01-15,"{""htsNumber"":""8702.10.61"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,20,87021061,8702.10.61,JP,2026-01-15,"{""htsNumber"":""8702.10.61"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
87,20,87021061,8702.10.61,RU,2026-01-15,"{""htsNumber"":""8702.10.61"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,1,88010000,8801.00.00,CN,2026-01-15,"{""htsNumber"":""8801.00.00"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,1,88010000,8801.00.00,CA,2026-01-15,"{""htsNumber"":""8801.00.00"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,1,88010000,8801.00.00,EU,2026-01-15,"{""htsNumber"":""8801.00.00"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,1,88010000,8801.00.00,JP,2026-01-15,"{""htsNumber"":""8801.00.00"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,1,88010000,8801.00.00,RU,2026-01-15,"{""htsNumber"":""8801.00.00"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,2,88021101,8802.11.01,CN,2026-01-15,"{""htsNumber"":""8802.11.01"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,2,88021101,8802.11.01,CA,2026-01-15,"{""htsNumber"":""8802.11.01"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,2,88021101,8802.11.01,EU,2026-01-15,"{""htsNumber"":""8802.11.01"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,2,88021101,8802.11.01,JP,2026-01-15,"{""htsNumber"":""8802.11.01"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,2,88021101,8802.11.01,RU,2026-01-15,"{""htsNumber"":""8802.11.01"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,3,88021201,8802.12.01,CN,2026-01-15,"{""htsNumber"":""8802.12.01"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,3,88021201,8802.12.01,CA,2026-01-15,"{""htsNumber"":""8802.12.01"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,3,88021201,8802.12.01,EU,2026-01-15,"{""htsNumber"":""8802.12.01"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,3,88021201,8802.12.01,JP,2026-01-15,"{""htsNumber"":""8802.12.01"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,3,88021201,8802.12.01,RU,2026-01-15,"{""htsNumber"":""8802.12.01"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,4,88022001,8802.20.01,CN,2026-01-15,"{""htsNumber"":""8802.20.01"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,4,88022001,8802.20.01,CA,2026-01-15,"{""htsNumber"":""8802.20.01"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,4,88022001,8802.20.01,EU,2026-01-15,"{""htsNumber"":""8802.20.01"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,4,88022001,8802.20.01,JP,2026-01-15,"{""htsNumber"":""8802.20.01"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,4,88022001,8802.20.01,RU,2026-01-15,"{""htsNumber"":""8802.20.01"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,5,88023001,8802.30.01,CN,2026-01-15,"{""htsNumber"":""8802.30.01"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,5,88023001,8802.30.01,CA,2026-01-15,"{""htsNumber"":""8802.30.01"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,5,88023001,8802.30.01,EU,2026-01-15,"{""htsNumber"":""8802.30.01"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,5,88023001,8802.30.01,JP,2026-01-15,"{""htsNumber"":""8802.30.01"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,5,88023001,8802.30.01,RU,2026-01-15,"{""htsNumber"":""8802.30.01"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,6,88024001,8802.40.01,CN,2026-01-15,"{""htsNumber"":""8802.40.01"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,6,88024001,8802.40.01,CA,2026-01-15,"{""htsNumber"":""8802.40.01"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,6,88024001,8802.40.01,EU,2026-01-15,"{""htsNumber"":""8802.40.01"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,6,88024001,8802.40.01,JP,2026-01-15,"{""htsNumber"":""8802.40.01"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,6,88024001,8802.40.01,RU,2026-01-15,"{""htsNumber"":""8802.40.01"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,7,88026030,8802.60.30,CN,2026-01-15,"{""htsNumber"":""8802.60.30"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,7,88026030,8802.60.30,CA,2026-01-15,"{""htsNumber"":""8802.60.30"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,7,88026030,8802.60.30,EU,2026-01-15,"{""htsNumber"":""8802.60.30"",""countryOfOrigin"":""EU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,7,88026030,8802.60.30,JP,2026-01-15,"{""htsNumber"":""8802.60.30"",""countryOfOrigin"":""JP"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,7,88026030,8802.60.30,RU,2026-01-15,"{""htsNumber"":""8802.60.30"",""countryOfOrigin"":""RU"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,8,88026090,8802.60.90,CN,2026-01-15,"{""htsNumber"":""8802.60.90"",""countryOfOrigin"":""CN"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
88,8,88026090,8802.60.90,CA,2026-01-15,"{""htsNumber"":""8802.60.90"",""countryOfOrigin"":""CA"",""entryDate"":""2026-01-15"",""declaredValue"":1000}"
